sourcedId,status,dateLastModified,title,grades,courseSourcedId,classCode,classType,location,schoolSourcedId,termSourcedIds,subjects,subjectCodes,periods
467401.1.1.4,,,English 1 C,"09,10,11,12",467401,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467401.2.1.4,,,English 1 C,"09,10,11,12",467401,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467401.4.1.4,,,English 1 C,"09,10,11,12",467401,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467402.06.3.4,,,English 1 I,"09,10,11,12",467402,6,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467402.1.1.4,,,English 1 I,"09,10,11,12",467402,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467402.2.1.4,,,English 1 I,"09,10,11,12",467402,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467402.2.3.4,,,English 1 I,"09,10,11,12",467402,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467402.5.1.4,,,English 1 I,"09,10,11,12",467402,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467402.5.3.4,,,English 1 I,"09,10,11,12",467402,5,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467403.1.1.4,,,English 2 C,"09,10,11,12",467403,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467403.1.3.4,,,English 2 C,"09,10,11,12",467403,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467403.2.1.4,,,English 2 C,"09,10,11,12",467403,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467403.2.3.4,,,English 2 C,"09,10,11,12",467403,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467404.1.1.4,,,English 2 I,"09,10,11,12",467404,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467404.3.1.4,,,English 2 I,"09,10,11,12",467404,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467404.4.1.4,,,English 2 I,"09,10,11,12",467404,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467404.5.1.4,,,English 2 I,"09,10,11,12",467404,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467405.1.1.4,,,English 3 C,"09,10,11,12",467405,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467405.2.1.4,,,English 3 C,"09,10,11,12",467405,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467406.1.1.4,,,English3 I,"09,10,11,12",467406,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467406.1.3.4,,,English3 I,"09,10,11,12",467406,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467406.3.1.4,,,English3 I,"09,10,11,12",467406,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467406.4.1.4,,,English3 I,"09,10,11,12",467406,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467406.4.3.4,,,English3 I,"09,10,11,12",467406,4,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467407.1.1.4,,,English 4 C,"09,10,11,12",467407,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467409.1.1.4,,,English 4 I,"09,10,11,12",467409,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467409.1.3.4,,,English 4 I,"09,10,11,12",467409,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467409.2.1.4,,,English 4 I,"09,10,11,12",467409,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467409.3.1.4,,,English 4 I,"09,10,11,12",467409,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467409.3.3.4,,,English 4 I,"09,10,11,12",467409,3,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467410.1.1.4,,,Algebra 1 C,"09,10,11,12",467410,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467410.1.3.4,,,Algebra 1 C,"09,10,11,12",467410,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467410.2.1.4,,,Algebra 1 C,"09,10,11,12",467410,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467410.2.3.4,,,Algebra 1 C,"09,10,11,12",467410,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467410.3.1.4,,,Algebra 1 C,"09,10,11,12",467410,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467411.1.1.4,,,Algebra 1I,"09,10,11,12",467411,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467411.1.3.4,,,Algebra 1I,"09,10,11,12",467411,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467411.2.1.2,,,Algebra 1I,"09,10,11,12",467411,2,scheduled,,79907001,2020.001.YR.YR.1.2,,,
467411.2.1.4,,,Algebra 1I,"09,10,11,12",467411,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467411.2.3.4,,,Algebra 1I,"09,10,11,12",467411,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467411.3.1.4,,,Algebra 1I,"09,10,11,12",467411,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467411.DE1.1.4,,,Algebra 1I,"09,10,11,12",467411,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467412.1.1.4,,,Geometry I,"09,10,11,12",467412,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467412.2.1.4,,,Geometry I,"09,10,11,12",467412,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467412.3.1.4,,,Geometry I,"09,10,11,12",467412,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467412.4.1.4,,,Geometry I,"09,10,11,12",467412,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467412.DE1.1.4,,,Geometry I,"09,10,11,12",467412,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467413.1.1.4,,,Algebra 2 I,"10,11,12",467413,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467413.2.1.4,,,Algebra 2 I,"10,11,12",467413,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467414.1.1.4,,,MMA I,"10,11,12",467414,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467414.2.1.4,,,MMA I,"10,11,12",467414,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467414.2.3.4,,,MMA I,"10,11,12",467414,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467416.2.1.2,,,Aquatic Sci IN,"10,11,12",467416,2,scheduled,,79907001,2020.001.YR.YR.1.2,,,
467416.2.1.4,,,Aquatic Sci IN,"10,11,12",467416,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467416.2.3.4,,,Aquatic Sci IN,"10,11,12",467416,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467416.3.1.4,,,Aquatic Sci IN,"10,11,12",467416,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467416.5.1.4,,,Aquatic Sci IN,"10,11,12",467416,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467416.5.3.4,,,Aquatic Sci IN,"10,11,12",467416,5,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467416.DE1.1.2,,,Aquatic Sci IN,"10,11,12",467416,DE1,scheduled,,79907001,2020.001.YR.YR.1.2,,,
467416.DE1.1.4,,,Aquatic Sci IN,"10,11,12",467416,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467416.DE1.3.4,,,Aquatic Sci IN,"10,11,12",467416,DE1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467417.1.1.4,,,IPC IN,"09,10,11,12",467417,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467417.1.3.4,,,IPC IN,"09,10,11,12",467417,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467417.2.1.4,,,IPC IN,"09,10,11,12",467417,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467417.3.1.4,,,IPC IN,"09,10,11,12",467417,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467418.1.1.4,,,Biology C,"09,10,11,12",467418,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467418.1.3.4,,,Biology C,"09,10,11,12",467418,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467418.2.1.4,,,Biology C,"09,10,11,12",467418,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467418.3.1.4,,,Biology C,"09,10,11,12",467418,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467418.3.3.4,,,Biology C,"09,10,11,12",467418,3,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467418.4.1.4,,,Biology C,"09,10,11,12",467418,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467419.1.1.4,,,Biology IN,"09,10,11,12",467419,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467419.1.3.4,,,Biology IN,"09,10,11,12",467419,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467419.2.1.4,,,Biology IN,"09,10,11,12",467419,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467419.2.3.4,,,Biology IN,"09,10,11,12",467419,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467419.3.1.4,,,Biology IN,"09,10,11,12",467419,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467419.3.3.4,,,Biology IN,"09,10,11,12",467419,3,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467419.4.1.4,,,Biology IN,"09,10,11,12",467419,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467419.6.1.4,,,Biology IN,"09,10,11,12",467419,6,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467419.DE1.1.4,,,Biology IN,"09,10,11,12",467419,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467420.1.1.4,,,Chemistry IN,"10,11,12",467420,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467420.2.1.4,,,Chemistry IN,"10,11,12",467420,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467420.2.3.4,,,Chemistry IN,"10,11,12",467420,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467420.3.1.2,,,Chemistry IN,"10,11,12",467420,3,scheduled,,79907001,2020.001.YR.YR.1.2,,,
467420.3.1.4,,,Chemistry IN,"10,11,12",467420,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467420.DE1.1.4,,,Chemistry IN,"10,11,12",467420,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467420.DE1.3.4,,,Chemistry IN,"10,11,12",467420,DE1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467421.1.1.4,,,Earth & Space Science I,"10,11,12",467421,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467422.DE1.1.4,,,Applied Eng I D,"09,10,11,12",467422,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467423.DE1.1.4,,,App Eng II D,"09,10,11,12",467423,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467424.DE1.1.4,,,App Eng III D,"09,10,11,12",467424,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467425.DE1.1.4,,,App Eng IV D,"09,10,11,12",467425,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467426.DE1.1.4,,,App Algebra D,"09,10,11,12",467426,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467427.DE1.1.4,,,App Geometry D,"09,10,11,12",467427,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467429.DE1.1.4,,,IPC D,"09,10,11,12",467429,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467431.DE1.1.4,,,App Reading I,"09,10,11,12",467431,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467432.DE1.1.4,,,App Reading II,"09,10,11,12",467432,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467433.DE1.1.4,,,App Reading III,"09,10,11,12",467433,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467433.DE2.1.4,,,App Reading III,"09,10,11,12",467433,DE2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467435.1.1.4,,,App Eng I,"09,10,11,12",467435,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467435.1.3.4,,,App Eng I,"09,10,11,12",467435,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467436.1.1.2,,,App Eng II,"09,10,11,12",467436,1,scheduled,,79907001,2020.001.YR.YR.1.2,,,
467436.1.1.4,,,App Eng II,"09,10,11,12",467436,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467437.1.1.4,,,App Eng III,"09,10,11,12",467437,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467437.1.3.4,,,App Eng III,"09,10,11,12",467437,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467437.2.1.4,,,App Eng III,"09,10,11,12",467437,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467438.1.1.4,,,App Eng IV,"09,10,11,12",467438,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467438.2.1.4,,,App Eng IV,"09,10,11,12",467438,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467439.1.1.4,,,App Algebra I,"09,10,11,12",467439,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467439.1.3.4,,,App Algebra I,"09,10,11,12",467439,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467440.1.1.4,,,App Geometry,"09,10,11,12",467440,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467440.1.3.4,,,App Geometry,"09,10,11,12",467440,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467441.1.1.4,,,App MMA,"09,10,11,12",467441,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467442.1.1.4,,,Applied Algebraic Reasoning,"10,11,12",467442,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467442.1.3.4,,,Applied Algebraic Reasoning,"10,11,12",467442,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467443.2.1.4,,,App Reading I,"09,10,11,12",467443,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467444.1.1.4,,,Engl I AL EOC,"09,10,11,12",467444,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467444.2.1.4,,,Engl I AL EOC,"09,10,11,12",467444,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467445.1.1.4,,,Engl II AL EOC,"10,11,12",467445,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467445.3.1.4,,,Engl II AL EOC,"10,11,12",467445,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467446.1.1.4,,,Engl III AL,"11,12",467446,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467446.2.1.4,,,Engl III AL,"11,12",467446,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467447.1.1.4,,,Engl IV AL,"11,12",467447,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467447.2.1.4,,,Engl IV AL,"11,12",467447,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467448.1.1.2,,,Communications Applications,"09,10,11,12",467448,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
467448.2.3.4,,,Communications Applications,"09,10,11,12",467448,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467449.1.1.4,,,Alg I AL EOC,"09,10,11,12",467449,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467449.2.1.4,,,Alg I AL EOC,"09,10,11,12",467449,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467450.2.1.4,,,Geom AL ,"09,10,11,12",467450,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467451.1.1.4,,,Algebraic Reasoning AL,"10,11,12",467451,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467451.2.1.4,,,Algebraic Reasoning AL,"10,11,12",467451,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467452.1.1.4,,,Prob Solv Mth 1,"09,10,11,12",467452,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467453.1.1.4,,,IPC AL,"09,10,11,12",467453,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467453.2.1.4,,,IPC AL,"09,10,11,12",467453,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467454.1.1.4,,,Biol AL EOC,"09,10,11,12",467454,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467454.2.1.4,,,Biol AL EOC,"09,10,11,12",467454,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467454.3.3.4,,,Biol AL EOC,"09,10,11,12",467454,3,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467455.1.1.4,,,Chemistry AL,"10,11,12",467455,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467455.2.1.4,,,Chemistry AL,"10,11,12",467455,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467456.1.1.4,,,Env Syst AL,"09,10,11,12",467456,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467456.2.1.4,,,Env Syst AL,"09,10,11,12",467456,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467457.1.1.4,,,W Geog AL,"09,10,11,12",467457,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467457.2.1.4,,,W Geog AL,"09,10,11,12",467457,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467458.1.1.4,,,W Hist AL,"09,10,11,12",467458,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467458.2.1.4,,,W Hist AL,"09,10,11,12",467458,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467459.1.1.4,,,US Hist AL EOC,"09,10,11,12",467459,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467459.2.1.4,,,US Hist AL EOC,"09,10,11,12",467459,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467459.3.1.4,,,US Hist AL EOC,"09,10,11,12",467459,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467460.1.1.2,,,Govt AL,"11,12",467460,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
467460.2.1.2,,,Govt AL,"11,12",467460,2,scheduled,,79907001,2020.001.SM.S1.1.2,,,
467461.1.3.4,,,Econ AL,"11,12",467461,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467461.2.3.4,,,Econ AL,"11,12",467461,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467462.1.3.4,,,Health  I AL,"09,10,11,12",467462,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467462.2.1.2,,,Health  I AL,"09,10,11,12",467462,2,scheduled,,79907001,2020.001.SM.S1.1.2,,,
467465.1.1.4,,,English I B,"09,10,11,12",467465,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467468.1.1.4,,,Algebra I BC,"09,10,11,12",467468,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467468.1.3.4,,,Algebra I BC,"09,10,11,12",467468,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467469.1.1.4,,,Geometry BC,"10,11,12",467469,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467471.1.1.4,,,Biology BC,"09,10,11,12",467471,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467471.1.3.4,,,Biology BC,"09,10,11,12",467471,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467472.1.1.4,,,W Geog BC,"09,10,11,12",467472,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467472.1.3.4,,,W Geog BC,"09,10,11,12",467472,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467477.2.1.4,,,Art I BC,"09,10,11,12",467477,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467479.1.1.4,,,W. Geog I,"09,10,11,12",467479,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467479.1.3.4,,,W. Geog I,"09,10,11,12",467479,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467479.2.1.4,,,W. Geog I,"09,10,11,12",467479,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467479.2.3.4,,,W. Geog I,"09,10,11,12",467479,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467479.3.1.4,,,W. Geog I,"09,10,11,12",467479,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467479.DE1.1.4,,,W. Geog I,"09,10,11,12",467479,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467480.1.1.4,,,W. History I,"09,10,11,12",467480,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467480.2.1.4,,,W. History I,"09,10,11,12",467480,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467480.2.3.4,,,W. History I,"09,10,11,12",467480,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467480.3.1.4,,,W. History I,"09,10,11,12",467480,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467480.4.1.4,,,W. History I,"09,10,11,12",467480,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467480.5.1.4,,,W. History I,"09,10,11,12",467480,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467480.5.3.4,,,W. History I,"09,10,11,12",467480,5,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467482.1.1.4,,,US History I,"11,12",467482,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467482.1.3.4,,,US History I,"11,12",467482,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467482.2.1.4,,,US History I,"11,12",467482,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467482.2.3.4,,,US History I,"11,12",467482,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467482.4.1.4,,,US History I,"11,12",467482,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467483.1.3.4,,,Economics I,12,467483,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467483.2.3.4,,,Economics I,12,467483,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467483.3.3.4,,,Economics I,12,467483,3,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467555.001.1.2,,,Tennis 1 YR B,"09,10,11,12",467555,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
467556.001.3.4,,,Tennis 1 YR B,"09,10,11,12",467556,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467563.001.1.2,,,Tennis 1 YR G,"09,10,11,12",467563,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
467564.001.3.4,,,Tennis 1 YR G,"09,10,11,12",467564,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467565.700.1.2,,,Tennis 2 YR G,"10,11,12",467565,700,scheduled,,79907002,2020.002.SM.S1.1.2,,,
467566.700.3.4,,,Tennis 2 YR G,"10,11,12",467566,700,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467571.002.3.4,,,Softball 3 YR,"11,12",467571,2,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467598.001.1.4,,,Applied Algebraic Reasoning,"10,11,12",467598,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467598.001.3.4,,,Applied Algebraic Reasoning,"10,11,12",467598,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467598.003.1.4,,,Applied Algebraic Reasoning,"10,11,12",467598,3,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467604.001.1.4,,,Algebraic Reasoning AL,"10,11,12",467604,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467604.001.3.4,,,Algebraic Reasoning AL,"10,11,12",467604,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467605.002.1.4,,,Aquatic Science AL,"10,11,12",467605,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467606.001.1.4,,,Chemistry AL,"10,11,12",467606,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467606.001.3.4,,,Chemistry AL,"10,11,12",467606,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467607.001.1.4,,,Reading I AL,"09,10,11,12",467607,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467607.002.1.4,,,Reading I AL,"09,10,11,12",467607,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467607.003.1.4,,,Reading I AL,"09,10,11,12",467607,3,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467608.700.1.4,,,Reading II AL,"10,11,12",467608,700,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467611.001.1.4,,,Making Connections I AL,"09,10,11,12",467611,1,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467611.002.1.4,,,Making Connections I AL,"09,10,11,12",467611,2,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467611.003.1.4,,,Making Connections I AL,"09,10,11,12",467611,3,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467611.400.1.4,,,Making Connections I AL,"09,10,11,12",467611,400,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467612.001.1.4,,,Making Connections II AL,"10,11,12",467612,1,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467615.001.1.4,,,MAPS AL,"09,10,11,12",467615,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467615.201.1.4,,,MAPS AL,"09,10,11,12",467615,201,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467617.001.1.4,,,Algebraic Reasoning AL,"10,11,12",467617,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467617.001.3.4,,,Algebraic Reasoning AL,"10,11,12",467617,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467618.001.1.4,,,Chemistry AL,"10,11,12",467618,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467618.001.3.4,,,Chemistry AL,"10,11,12",467618,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467621.001.1.4,,,Reading I AL,"09,10,11,12",467621,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467621.600.1.4,,,Reading I AL,"09,10,11,12",467621,600,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467621.600.3.4,,,Reading I AL,"09,10,11,12",467621,600,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467622.002.1.4,,,Reading II AL,"10,11,12",467622,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467623.001.1.4,,,Reading III AL,"11,12",467623,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467624.200.3.4,,,Health II AL,"09,10,11,12",467624,200,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467625.001.1.4,,,Making Connections I AL,"09,10,11,12",467625,1,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467627.002.1.4,,,Making Connections III AL,"11,12",467627,2,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467629.001.1.4,,,MAPS AL,"09,10",467629,1,scheduled,,79907002,2020.002.YH.YH.1.4,,,
467695.1.1.4,,,Rdg I Shltr Newcomer,"09,10,11,12",467695,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467695.1.3.4,,,Rdg I Shltr Newcomer,"09,10,11,12",467695,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467696.1.1.4,,,Rdg II Shltr Newcomer,"09,10,11,12",467696,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467696.1.3.4,,,Rdg II Shltr Newcomer,"09,10,11,12",467696,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467697.1.1.4,,,ESOL Eng I,"09,10,11,12",467697,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467697.1.3.4,,,ESOL Eng I,"09,10,11,12",467697,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467698.1.1.4,,,ESOL Eng II,"09,10,11,12",467698,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467698.1.3.4,,,ESOL Eng II,"09,10,11,12",467698,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
